titulo,cluster
Banda Brasas do Forró se apresenta em Caruaru; veja vídeo do vocalista,-1
"Ato de servidores municipais da educação interdita trânsito na avenida Nazaré, em Belém",-1
Três pessoas são presas em operação contra roubo de cofres em Porto Velho,-1
"Homem é preso após publicar vídeos de agressão contra vítima e cobrar pelo acesso ao conteúdo na internet, diz polícia",-1
Colômbia descriminaliza suicídio assistido e vira 1° país da América Latina a aceitar a prática,-1
Fila gigantesca se forma para recebimento de novos cartões de benefício social em Cuiabá,-1
Sistema Unimed Teresina cria programa para garantir qualidade no atendimento,-1
"Jacu, bicho-preguiça e ouriço-cacheiro são devolvidos à natureza em Volta Redonda",-1
Dupla é detida por suspeita de receptação no Bairro Primavera em Divinópolis,-1
Acidente aéreo em Boituva: o que se sabe sobre o pouso forçado de avião que provocou mortes de paraquedistas,-1
Governador de MG assina convênio para viabilizar construção do Hospital Regional de Unaí,-1
"Com mais de 20 passagens pela polícia, irmãs são presas suspeitas de série de furtos em lojas",-1
A polêmica propaganda da Adidas banida por mostrar seios nus com 'diversidade',-1
Criança morre eletrocutada ao tentar abrir porta de geladeira em casa no interior do Ceará,-1
Acusado de chefiar grupo criminoso que roubou banco de Miguel Alves é condenado a 7 anos de prisão,-1
Cerca de 200 exames práticos para retirar CNH serão realizados em Belterra no mês de maio,-1
Comissão diz que não vai à Terra Yanomami por falta de apoio do Governo Federal,-1
Primeira infância será tema de Frente Parlamentar na Assembleia Legislativa da Paraíba,-1
Hepatite misteriosa: o que os pais podem fazer para proteger as crianças?,-1
Presidente do Senado diz que venda da Petrobras não está “no radar”,-1
Prédio irregular é demolido no Recreio,-1
Assalto a mão armada dentro de vagão do metrô causa correria em SP,-1
"Lula x Bolsonaro: Há métodos mais eficazes e seguros do que campanha nas ruas, diz Reinaldo Azevedo",-1
Lira sai em defesa das urnas eletrônicas: ?O sistema é confiável?,-1
Reinaldo Azevedo: Bolsonaro tem responsabilidade por governo não ter programa para amenizar inflação,-1
"Ação de desocupação da ""cracolândia"" na praça Princesa Isabel, em São Paulo",-1
Fintech britânica Ebury compra Bexs de olho em aumento de pagamentos internacionais mo Brasil,-1
Avião cai em Boituva e deixa 9 feridos; aeronave pode ter batido em torre,-1
"Em 2020, famosos pediram votos para delegada acusada de envolvimento com contravenção",-1
"Troca de ministro só serve para ganhar tempo na crise dos combustíveis, dizem caminhoneiros",-1
Maria Thereza de Assis Moura é eleita a nova presidente do STJ até 2024,-1
Boeing entra em conflito com fornecedor antes de lançamento da nave Starliner,-1
OMS registra 348 casos de hepatite infantil misteriosa em vinte países,-1
Alimentação e Transportes respondem juntos por cerca de 80% do IPCA de abril,-1
"PF anuncia que interditou um garimpo ilegal na cidade de Ouro Preto, em Minas Gerais",-1
Posso desbloquear o celular sem a ter a senha salva?,-1
Brasil figura entre os países mais inovadores do mundo para o setor jurídico,-1
União Europeia suspende obrigatoriedade de uso de máscara em voos e aeroportos,-1
Entrada no novo Seguro-desemprego com até 5 parcelas,-1
"Plano de reconstrução da Ucrânia custará trilhões de euros, diz UE",-1
Crime no dia do Natal,-1
Você sofre de pressão alta? Assista a entrevista!,-1
Governo autoriza novo saque do FGTS: Veja como ser beneficiado,-1
Vídeo mostra acidente entre van e ônibus que deixou 22 feridos em BH,-1
A Fazenda 14: saiba data de estreia do reality e lista de possíveis participantes,-1
"Cascavel: envolvido em latrocínio de trabalhador, afirma que vítima não reagiu",-1
Inflação nos EUA ultrapassa 8% em 12 meses,-1
CRCRJ vai ao Congresso Nacional para pleitear derrubada do veto 71/21,-1
Onde é depositado o valor do Abono salarial do Pasep aos profissionais?,-1
Metade dos pacientes com covid têm sequelas que podem passar de um ano,-1
Sem nota fiscal: carga avaliada em mais de R$ 120 mil é retida no interior,-1
Um novo dia de prestação de serviços para a comunidade do Pina afetada por fogo nas palafitas,-1
Inflação nos EUA ultrapassa 8% em 12 meses,-1
Mulher apresenta atestado médico e é demitida após postar fotos em eventos,-1
"'Não vai ter teto de gastos no meu governo', diz Lula",-1
Veja direitos do consumidor que tem celular furtado e usado para empréstimo,-1
Justiça extingue processo em que delegado Paulo Cerqueira era réu pelo assassinato de advogado no lugar do juiz Marcelo Tadeu,-1
Votos para vereador nas eleições de 2020 serão recontados em Jacobina,-1
Delegada presa em operação do MPRJ é transferida para presídio,-1
"IBGE: custo da construção sobe 1,21% em abril",-1
"Inflação para famílias com renda mais baixa fica em 1,04%",-1
Eleições 2022: o papel e as polêmicas dos militares na votação para a Presidência,-1
Quem é a jornalista morta em operação do Exército israelense em campo de refugiados palestinos,-1
Tailândia vai distribuir 1 milhão de mudas de maconha para a população,-1
"Camex aprovou redução de tarifas de importação, diz Economia, sem detalhar",-1
"Veja como ficou a Praça Princesa Isabel, em SP, após nova operação da polícia contra a Cracolândia",-1
Jovem usa golpes de karatê para fugir de enforcamento após suspeito invadir casa em MS,-1
"IPCA: inflação fica em 0,90% em abril em Rio Branco e atinge 12,13% em 12 meses",-1
Rio Branco recebe ponto exclusivo para descarte de eletrodomésticos que serão destinados para reciclagem,-1
"Grupo Porto Cênico traz ao Recife espetáculo teatral para bebês, com entrada gratuita",-1
Assembleia de MT tira da pauta projeto que prevê fim do Parque Serra Ricardo Franco,-1
TSE determina novas eleições para a prefeitura de Divisa Alegre (MG),-1
Ministro da Educação nega participação em reuniões com pastores,-1
Senai e Correios fazem parceria para projetos de inovação em logística,-1
Ministério da Saúde quer zerar casos de malária no país até 2035,-1
Estudo identifica doenças crônicas em grupos indígenas no Pará,-1
Metade dos pacientes com covid têm sequelas que podem passar de um ano,-1
"Com inflação alta, produtos da cesta básica sobem até 18% em abril",-1
Prefeitura de SP projeta pela 1ª vez orçamento superior a R$ 90 bilhões,-1
"Saída de Albuquerque foi pessoal e consensual com Bolsonaro, diz ministério",-1
"Guerra deve reduzir produção global em US$ 1,5 trilhão, diz instituto britânico",-1
"Leite, etanol e óleo de soja: conheça os vilões da inflação em abril",-1
"Inflação bateu no teto, mas continuará (muito) alta até o fim do ano",-1
Corretora indica ações para se proteger da alta da inflação e do dólar,-1
"Sem dados, Bolsonaro minimiza efeito da inflação e compara Brasil ao Canadá",-1
Nogueira pede que Congresso e STF se manifestem sobre aumento a servidores,-1
Google pagará mais de 300 veículos de mídia europeus pelo uso de notícias,-1
Ações da Petrobras têm alta com troca de ministro; vale comprar?,-1
Reino Unido e Suécia anunciam acordo de proteção mútua,-1
Ibovespa fecha em alta após 4 quedas seguidas,-1
Dois ótimos jogos grátis para PC: Jotun: Valhalla Edition e Prey,-1
Os arquivos que revelam novos segredos sobre múmia de Tutancâmon 100 anos após descoberta,-1
Covid-19: Rio aplica segundo reforço para idosos com 60 anos ou mais,-1
"Bidú Sayão, 120 anos: ela encantou com ópera e foi encantada no samba",-1
Cinemateca Brasileira reabre ao público na próxima sexta-feira,-1
"Santuário de Elefantes Brasil, em MT, recebe duas elefantas asiáticas",-1
Câmara aprova inclusão do símbolo de autismo em placas de prioridade,-1
Quem é o estilista refugiado que criou o tênis destruído da Balenciaga à venda por R$ 10 mil,-1
Membro dos Panteras Negras ganha liberdade condicional após 50 anos preso,-1
Bento Albuquerque deixa Minas e Energia e Sachsida é o novo ministro,-1
Mulher em situação de rua é encontrada morta no Bairro Jardim Brasília em Uberlândia,-1
"‘Interromper a atividade criminosa’, diz delegado da PF sobre prisão de ex-presidente de fundação que mantém Unincor",-1
Como a Ligue tem construído uma história de sucesso e envolvimento em Maringá,-1
"Ladrões invadem loja pelo telhado e furtam R$ 50 mil em celulares, copos e acessórios",-1
Lotes industriais: Conheça as vantagens para o seu negócio,-1
Familiares procuram por homem de 38 anos desaparecido em Fronteira,-1
"Bidú Sayão foi uma desbravadora, diz Edson Cordeiro",-1
Bento Albuquerque deixa Ministério de Minas e Energia; Sachsida é nomeado,-1
"A salada ficou salgada: preços da cenoura, tomate e alface dispararam; veja maiores altas de preços em 12 meses",-1
"Enquanto for estatal, Petrobras será usada para fins eleitoreiros",-1
"Para Gleisi, economia e ideologia explicam resultado da pesquisa",-1
Senado aprova aumento de gastos com publicidade de governos,-1
UFMG recruta voluntários para testes de vacinas da Covid,-1
"CPI dos EUA sobe 0,3% em abril ante março e tem avanço anual de 8,3%",-1
"MDB, PSDB e Cidadania prometem escolher nome com base em pesquisas",-1
"Pesquisa Genial/Quaest faz ressurgir no PT sonho de vitória de Lula no primeiro turno, avalia Josias",-1
"Guerra causou perda de quase 5 milhões de empregos na Ucrânia, diz OIT",-1
Economistas: BC combate inflação sozinho e Bolsonaro atua como adversário,-1
"Resultado da dona das Casas Bahia surpreende, mas cenário difícil preocupa",-1
BC divulgará estatísticas fiscais de março mesmo com manutenção da greve,-1
Inflação de abril e mais: veja as notícias que vão afetar os investimentos,-1
"Quem é Adolfo Sachsida, recém-nomeado ministro de Minas e Energia",-1
Morgan Stanley: crescimento global em 2022 será menor que metade do de 2021,-1
"Países emergentes perdem US$ 4 bi em abril, indica pesquisa",-1
PM captura suspeitos de assalto em Fortaleza e recupera joias e mais de R$ 15 mil em dinheiro,-1
Climatologista explica diferença de períodos chuvosos em regiões do Piauí; entenda como funciona,-1
Grupo é detido após roubar R$ 70 mil de homem em estacionamento de atacarejo em Uberaba,-1
Casa de praia é arrastada pelas ondas nos EUA; Veja VÍDEO,-1
"Dados do Imazon apontam alta de 54% no desmatamento na Amazônia em abril, pior marca do mês em 15 anos",-1
Prefeitura de Caruaru reforça calendário de vistoria de veículos de transporte de passageiros com terminação de placa 9,-1
Funcionárias comissionadas do governo do RJ dão expediente na sede do partido do secretário,-1
Bombeiros combatem incêndio em marcenaria na cidade de Patrocínio,-1
"Recompensa de R$ 2,5 milhões é oferecida em troca de informações sobre morte de promotor paraguaio",-1
Homem salta de paraquedas de terraço de hotel em Porto Alegre,-1
"Em meio à alta no desmatamento, Conselho da Amazônia termina 1ª reunião do ano sem tomar novas ações",-1
Agrestina abre inscrições para cursinho preparatório gratuito,-1
Concursos públicos e processos seletivos oferecem vagas de trabalho na região de Presidente Prudente,-1
Preço médio da arroba do boi gordo chega a R$ 256 em Rondônia; veja cotação da Emater,-1
Petrobras assina contrato para nova unidade da Replan e prevê geração de 6 mil empregos,-1
Bento Albuquerque diz que saída do Ministério de Minas e Energia foi decisão 'de caráter pessoal',-1
Próximo governo terá de equilibrar mais despesas obrigatórias com menos receitas de impostos,-1
Indústria da construção defende proposta do governo de reduzir imposto de importação sobre aço,-1
Rio inventa 'índice frangão' e mede a grande variação de preços do prato em diversos bairros,-1
"Covid: metade das pessoas diagnosticadas tiveram sequelas da doença, mostra Fiocruz",-1
Acesso Restrito: Veja como funciona a obra da 2ª ponte entre o Brasil e Paraguai,-1
"Sefaz flagra mais de R$ 120 mil em mercadorias sem nota fiscal em Delmiro Gouveia, AL",-1
Jornalista morta na Cisjordânia era palestina com nacionalidade americana e uma das principais repórteres da 'Al Jazeera',-1
Novos prédios 'viram as costas' pra Rua Augusta e mudam paisagem da região,-1
PM recupera quadro furtado avaliado em quase R$ 5 mil e comprado por R$ 20 em Marília,-1
Suspeito é preso após matar homem a tiros no sudoeste da BA; polícia diz que crime foi motivado por vingança,-1
Pai da cantora Linn da Quebrada morre em São Paulo,-1
"Mulher com suspeita de infarto morre minutos após receber alta da UPA Oeste em Ribeirão Preto, SP",-1
Justiça determina que órgãos apresentem plano para retirar flutuantes irregulares do Tarumã-Açú,-1
Google I/O 2022: veja as novidades apresentadas na conferência,-1
Embarcação de transporte de passageiros é destruída por incêndio no Marajó,-1
"Com média de R$ 1.673, preço do metro quadrado no Acre segue como o maior da região Norte",-1
MPF questiona Fraport sobre cobrança para permanência na área de embarque e desembarque do aeroporto de Porto Alegre,-1
Ponta Grossa aplica 1ª e 2ª doses contra a Covid em crianças nesta semana; veja cronograma,-1
"Cerveja, churrasco e música: shopping de Limeira recebe festival de churrasqueiros e assadores",-1
Escola de Boa Vista faz denúncia à Polícia e reforça segurança após ameaça de massacre,-1
"Após acidente, idoso que caiu em cratera do Calçadão no AC segue internado depois de nova cirurgia",-1
Coronavírus no Paraná: Acompanhe as notícias do estado em relação à pandemia,-1
"Arma furtada de delegado do Maranhão em pousada é recuperada em Itarema, no Ceará",-1
"Maria Cristina Tomasauskas, de Sertãozinho, sugeriu penne com berinjela",-1
"Anastasia Nazarova, de Rio Claro, sugeriu espaguete com camarão, mexilhão e espinafre",-1
Juiz de Fora registra segundo caso suspeito de hepatite aguda infantil,-1
Airbnb anuncia mudança na forma de pesquisa de destinos para hospedagens,-1
Adolescente de 13 anos é resgatada de sequestro e duas irmãs são presas por cárcere privado em MT,-1
"Moradores fazem manifestação e pedem melhorias na BA-523, Região Metropolitana de Salvador",-1
"Trio elétrico que seguia para micareta no sul da BA pega fogo na BR-101, em Ibirapitanga",-1
"Wellinton Tadeu Poletti, de Leme, sugeriu espaguete com ragu de linguiça",-1
Inscrições para 41 mil vagas em cursos EAD do Cetam abrem nesta quinta (12),-1
Justiça do RJ manda prender Rei Arthur por lavagem de dinheiro; delegado é afastado,-1
"Caroline B. G. Corradi, de Louveira, sugeriu ravióli com creme de tofu e brócolis",-1
"Beatriz Zuccolotto, de Ribeirão Preto, sugeriu pappardelle de cabotiá na manteiga",-1
"José Roberto de Oliveira Schiavinato, de Valinhos, sugeriu linguine com camarão",-1
"Jacira de Medeiros Marquioro, de São Carlos, sugeriu conchiglione e bife ancho",-1
"Marina Bertoni de Oliveira, de Franca, sugeriu fettuccine ao molho verde e tilápia",-1
"Mayara Casaes, de São Carlos, sugeriu espaguete ao molho de couve com almôndegas",-1
"Caso Conrado e Alexandro: Cantor é extubado quatro dias após acidente grave, mas segue internado em UTI",-1
Como um cartel de drogas paralisou parte da Colômbia,-1
Por que Norte é região que mais aprova Bolsonaro,-1
A tempestade perfeita que afeta preço de metal essencial,-1
Como apresentadora em estado terminal conseguiu arrecadar milhões contra o câncer,-1
As crescentes mortes e lesões em tentativas de pular 'muro de Trump' para entrar nos EUA,-1
Como passageiro pousou avião após piloto desmaiar,-1
O pintor filho de escravizados com fama de rebelde que recusou prêmio e foi um dos precursores da Semana de Arte Moderna,-1
Homem é preso com drogas pela segunda vez em menos de 3 meses no município de Monte Alegre,-1
Batida entre ônibus e carreta deixa feridos em rodovia de Itupeva,-1
"Neve, chuva congelante, chuva congelada e geada: entenda as diferenças entre os fenômenos",-1
4ª edição do “CaptaAção” inicia na Casa Museu Carlos Scliar,-1
"Carro invade calçada, atropela pedestre e atinge fachada de prédio em Porto Alegre",-1
Dupla invade escola estadual de Campinas e rouba 40 celulares de alunos em arrastão; veja imagens,-1
"Pessoas estão desaparecendo em cidade perto de fronteira com a Rússia, diz governador ucraniano",-1
PRF interdita trecho da BR-116 e fecha acesso ao Eusébio para serviço de recuperação do asfalto em Fortaleza,-1
"Deijany Gomes, de Araras, sugeriu nhoque ao molho boscaiolo com filé de frango",-1
"Bruno T. Cid, de Arthur Nogueira, sugeriu nhoque de batata doce e ragú de linguiça",-1
"Charlene Valezi, de Ribeirão Preto, sugeriu talharim e almôndegas de linguiça",-1
Chile dobra orçamento para compra de terras para povos originários,-1
Quem é o promotor paraguaio que investigava PCC assassinado em lua de mel,-1
Como passageiro pousou avião após piloto desmaiar,-1
Um milhão de mortos nos EUA: Biden pede recursos ao Congresso e população 'vigilante',-1
"Com maior comunidade brasileira do Oriente Médio, cidade no Líbano se mobiliza para eleição",-1
Como um cartel de drogas paralisou parte da Colômbia,-1
ONG registra aumento de 148% nos casos de tortura na Venezuela em 2021,-1
"Vítimas de condomínio que caiu na Flórida, nos EUA, fecham acordo de quase US$ 1 bilhão",-1
"Ciclista morre em acidente causado por buraco na av. Mário Covas, em Ananindeua",-1
"Em volta às aulas no Chile, cães ajudam a aliviar estresse",-1
Espanha anuncia acordo com Marrocos para reabrir fronteiras em Ceuta e Melilla,-1
"Prêmio de R$ 1 bilhão de loteria do Reino Unido sai, mas vencedor segue desconhecido",-1
Criminosos usam a prova de vida do INSS para roubar dados,-1
Nintendo Switch atinge marca histórica e ainda tem “lenha” para queimar,-1
Junto e misturado,-1
"Em evento no Paraná, Bolsonaro minimiza alta da inflação e do preço do combustível",-1
Fábrica da Embraer em Gavião Peixoto abre 8 vagas de emprego; saiba como se candidatar,-1
"Banco do Brasil tem lucro de R$ 6,66 bilhões no primeiro trimestre, alta de 57,6%",-1
TCU apura elevação de reservas da Eletrobras para gasto judicial; cifra afeta lucros e valor da privatização,-1
'Orçamento secreto': valor de emendas que Senado informou ao STF supera verba de 6 ministérios,-1
O Assunto #704: Tempestade armada na economia mundial,-1
"Estoque, entrega, frete, logística: o que o pequeno empresário precisa saber para oferecer uma boa experiência ao cliente e não perder dinheiro",-1
'Saque FGTS em processamento': recebeu esta frase no app? Veja o que ela significa,-1
"Brasil endividado: após liberação da 1ª parcela do 13º do INSS, mais de 37 mil idosos negociaram débitos",-1
Embraer abre mil vagas de emprego para diferentes áreas; veja como se inscrever,-1
Dólar fecha em queda com investidores monitorando a economia global,-1
"Turismo mundial respira, mas sem retomar o nível de antes da pandemia",-1
Irmão de ex-BBB capota caminhonete em colisão com anta em rodovia de MS,-1
Existe momento certo para realizar a castração do seu pet? Veterinário responde,-1
Policial militar reformado morre atropelado por van na BR-304 na Grande Natal,-1
Detentos monitorados por tornozeleira eletrônica são presos suspeitos praticar assalto em Lajedo,-1
Maior evento de observação de aves do mundo acontece sábado (14/05),-1
BNDES lança plataforma para impulsionar oportunidades de investimentos,-1
Polícia Federal desativa garimpo ilegal em Ouro Preto,-1
Google pagará veículos de mídia da União Europeia pelo uso de notícias,-1
Os arquivos que revelam novos segredos sobre múmia de Tutancâmon 100 anos após descoberta,-1
"Morador é agredido após reclamar de som alto de vizinhos e pede socorro em igreja de Valparaíso de Goiás, diz delegada",-1
"Família pede ajuda para encontrar mulher que sumiu após discutir com namorado na casa do irmão, em Aparecida de Goiânia",-1
Confira os 11 produtos que terão imposto de importação menor e a redução de tarifa de cada um,-1
"Mutirão para alteração de nome e gênero de pessoas trans está com inscrições abertas em Uberlândia, Ituiutaba e Patos de Minas",-1
Grupo que coordena implantação do 5G propõe à Anatel adiar prazo de início da tecnologia em capitais,-1
China prende cardeal de 90 anos por ser crítico ao regime do Partido Comunista,-1
Homem morre de infarto enquanto enterrava mulher que ele matou estrangulada nos EUA,-1
Demissão de Bento Albuquerque pega 'centrão' de surpresa,-1
VÍDEO: Homem salva criança pendurada em janela no 8º andar no Cazaquistão,-1
Três turistas americanos morrem em hotel nas Bahamas após passarem mal,-1
Crédito Consignado: O que é e como ter a liberação?,-1
Qatar Airways e Virgin Australia anunciam parceria para expansão de serviços,-1
Homem é esfaqueado e morto no interior de MS,-1
Conheça o Conecte SUS para ter atendimento mais prático,-1
Sine Goiânia está com mais de 950 vagas de emprego disponíveis,-1
Fóssil de 100 milhões de anos é entregue a museu do Ceará depois de tentativa de comércio ilegal em site de leilões da Itália,-1
STM rejeita anular julgamento de militares condenados por morte de músico e catador em Guadalupe,-1
"Pássaros caem do céu na Índia, que atravessa uma onda de calor",-1
PL em Teresina tem chapa cassada sob alegação de abuso de poder e fraude na cota de gênero nas eleições de 2020,-1
"Com renda encolhida por inflação e desemprego, cresce taxa de endividados em Maceió",-1
"Saiba quais são as tendências de looks para a temporada de outono e inverno em Jacutinga, MG",-1
"Homem é preso suspeito de vender diplomas falsos e cobrar até R$ 2 mil por documento, em Goiânia",-1
Polo extra de vacinação contra  Covid-19 em Petrolina vai funcionar até a sexta-feira (13),-1
Policial militar morre em acidente com motocicleta em Campos do Jordão,-1
Instituto divulga edital de seletivo com 507 vagas para contratação de profissionais em São Luís,-1
"RN deixa de ter menor custo de construção civil do país após nove meses, diz IBGE",-1
"'Percebi que era uma nicotina disfarçada', diz jovem que fazia uso do cigarro eletrônico",-1
"Cavalo fica pendurado em carroça por excesso de carga, no interior do Ceará; vídeo",-1
Família de Marielle Franco se manifesta sobre linha investigativa que relaciona morte da vereadora com Rogério de Andrade,-1
Carteiras de moradores de Fernando de Noronha são falsificadas em esquema de compra de passagens aéreas com desconto,-1
UFJF anuncia retomada das obras do bloco de ambulatórios do Hospital Universitário,-1
Quem estiver contaminado com COVID-19 pode ser isolar de que maneira?,-1
É preciso ter cautela na hora de comprar uma empresa,-1
"No Senado, diretor do FNDE fala sobre obras em creches e escolas",-1
Ações da Qualicorp despencam após lucro recuar 35%; é hora de vender?,-1
"Pró-russos da região de Kherson, tomada por Moscou, pedirão anexação a Putin",-1
Homem que caiu em cratera em Teresópolis terá lesão para toda a vida,-1
Guterres admite não esperar um cessar-fogo imediato entre Rússia e Ucrânia,-1
Governo espera nos próximos meses avançar com redução da TEC do Mercosul,-1
Senado dá sinal verde para reajuste de 5% de servidores a partir de julho,-1
"Governo reduz imposto de importação de farinha, carne congelada e outros",-1
Posse de Adolfo Sachsida como ministro deve ocorrer até o fim da semana,-1
WhatsApp: Nova chama de grupo permite mais de 30 participantes,-1
Biden vê inflação nos EUA 'inaceitavelmente alta' e diz confiar no Fed,-1
"Inflação de serviços sobe 0,66% em abril ante 0,45% em março no IPCA",-1
Argentina diz que 'protecionismo' europeu é obstáculo a acordo UE-Mercosul,-1
Gol oscila na Bolsa após anunciar fusão com Avianca; melhor vender a ação?,-1
"Cade multa Oi, Claro e Vivo em R$ 782 mi por infração nos Correios",-1
Congresso de educação debate caminhos para inclusão nas escolas,-1
Campinas abre inscrições para credenciamento de guias de turismo,-1
Daher pagou a totalidade do empréstimo obtido em meio a pandemia,-1
Presidente da Frente Energia Renovável critica saída de Bento do MME,-1
"Clã do Golfo, o poder paralisante do narcotráfico na Colômbia",-1
Casas são ?engolidas? por maré alta nos Estados Unidos,-1
Torcedores da região vão a Londrina assistir o Palmeiras,-1
Secretários articulam derruba de vetos à Lei Paulo Gustavo e Aldir Blanc 2,-1
Delegada presa disse em vídeo que queria 'acabar com roubalheira'; assista,-1
"Presidente do PSB vende 'Lulalckmin' como ""estabilidade política"" e é alvo de críticas",-1
O que fazer diante de um golpe em preparação,-1
Serviços oferecidos pelo SUS aos brasileiros,-1
Na Hora retoma atendimento sem necessidade de agendamento,-1
Aplicativos gratuitos ideais para montar seu currículo e ter destaque entre os candidatos,-1
Bebê sofre grave queimadura no pé durante atendimento em UPA no PR,-1
Atlético-MG mostra revolta com Hulk indiciado no STJD: ’Inaceitável a denúncia’,-1
Como funciona o descanso de quem trabalha aos domingos e feriados?,-1
Ministério Público de Mato Grosso vai adquirir 170 celulares por R$ 225 mil,-1
Justiça do Rio decreta prisão do empresário Rei Arthur,-1
"Vendas de motocicletas sobem 14% em abril, na comparação com 2021",-1
Sistema do BC do dinheiro esquecido em bancos: Brasileiros aguardam a volta dos saques,-1
'Fuga de jalecos': a onda de profissionais da saúde que trocam Brasil pelos EUA,-1
Veja quando entrar com recurso se não recebeu o PIS/Pasep,-1
Fumacê começa a “rodar” em Cascavel; veja a relação de bairros e cuidados durante aplicação,-1
Echo Show 15: saiba tudo sobre o maior smart display da Amazon,-1
Divulgado resultado final dos aprovados e classificados no Projovem Urbano,-1
Coletor de lixo brinca que pedaço de papelão é uma arma para escoltar o caminhão e é demitido,-1
"Goiás deve produzir 29,2 milhões de toneladas de grãos na safra 2021/2022",-1
"Ciro gomes pode ter eleitor desistindo dele e migrando para Lula no fim do 1º turno, diz Tales Faria",-1
Ações de Yduqs disparam após 1º tri apontar 'sinais de recuperação',-1
Pesquisa inédita no Brasil busca novas variantes da covid-19 no país,-1
Investigação preliminar israelense não consegue determinar quem disparou contra jornalista palestina,-1
Prefeitura de Ivaiporã investe 1.7 mi no Centro da Juventude,-1
Bolsonaro almoça com Skaf,-1
Swiatek vai à semifinal em Roma com direito a 'pneu'; Zverev e Tsitsipas avançam,-1
De terror ao Sci-Fi! Filmes paranaenses vão dominar os cinemas de Curitiba em junho,-1
Consumidor pode sair do vermelho: Confira as dicas,-1
Artista digital explica passo a passo para fazer uma animação,-1
Procon de Aracaju divulga pesquisa comparativa de preços do botijão do gás de cozinha,-1
Deputados do PT pedem para PGR investigar Bolsonaro por ter questionado se apoiador negro pesava 'mais de 7 arrobas',-1
"Bruxa celebra a sexta-feira 13 e aproveita o dia para manifestar desejos de amor, prosperidade e saúde",-1
"Bembé do Mercado: veja programação do maior candomblé de rua do mundo, no recôncavo",-1
"Brasileiro atropelado em Nova York por motorista que fugiu passa pela oitava cirurgia, diz pai",-1
Professora de educação infantil em Campo Grande é investigada por suspeita de maus-tratos a alunos,-1
Ação Cidadania oferece diversos serviços gratuitos à população neste sábado (14) em Campo Grande,-1
"Ônibus da linha 358 é alvo de pedradas e tem vidro quebrado em Campinas; vandalismo gerou prejuízo de R$ 1,5 mil",-1
Árvore cai sobre carro na avenida Prudente de Morais em Natal,-1
Saiba onde assistir Palmeiras e Bragantino pelo Campeonato Brasileiro,-1
Justiça condena ‘Maníaco da Peruca’ a 60 anos de prisão por assassinatos em série,-1
Família pede justiça por homem espancado em lotérica de BH,-1
Governo anuncia aumento na tarifa dos ônibus intermunicipais em MG,-1
"Frango: Com diminuição de vendas à China, outros destinos garantem bom desempenho",-1
Motoristas fogem sem prestar socorro após se envolverem em acidentes em Londrina,-1
"Taxa de desemprego é motivo de 'profunda apreensão', diz ministra Cármen Lúcia",-1
Covid pode atrapalhar os planos de Xi Jinping para 3º mandato na China?,-1
Live e documentários comemoram os 70 anos da Esquadrilha da Fumaça,-1
Casa de Vivência de Ivaiporã vai ganhar reforma e ampliação,-1
"Mulher denuncia servidor do Tribunal de Justiça do Piauí por transfobia: 'tu tá intimado, rapaz'",-1
Barroso cita momento de 'erosão da democracia' no mundo e diz ser preciso autocrítica de democratas,-1
Edital de licitação para recuperação da AMG-2595 em Uberaba é publicado pelo governo estadual,-1
Cantor e compositor Realejo faz apresentação gratuita em Leme,-1
Famílias de autistas têm isenção de IPTU e taxa de coleta de lixo garantidas por lei no interior do Acre,-1
Amapá é o único estado do país a registrar queda real na taxa de desemprego no 1º trimestre,-1
"Programação do São João da Moda 2022, em Santa Cruz do Capibaribe, é divulgada; confira",-1
Ipremu convoca aposentados e pensionistas de Uberlândia nascidos em maio para recadastramento,-1
Ex-dono do banco Santos questiona venda de R$ 2 bi em dívidas a receber,-1
"Com 300kg de maconha em carro, motorista tenta fugir da polícia e acaba preso depois de bater veículo em clínica odontológica",-1
"Com auxílio de funcionários, jovem de 21 anos dá à luz em USF de São Carlos",-1
Sexta-feira 13: lenda da serpente do cemitério dos poloneses assombra moradores no interior do ES,-1
"Prefeitura abre processo para rescindir contrato com empresa do cartão alimentação dos servidores de Pouso Alegre, MG",-1
"Uma tonelada de droga é incinerada pela PF em Guajará, RO",-1
Concessionária tem vaga aberta para contratação de inspetor de tráfego; saiba como se inscrever,-1
Saiba onde observar eclipse total da 'Lua de Sangue' na região de Campinas; astrônomo dá dicas,-1
TRE-CE reverte decisão que cassava diplomas do prefeito e vice de Guaraciaba do Norte,-1
"Centro de Vigilância em Saúde vacina contra Covid-19, Influenza e Sarampo no sábado em Juiz de Fora",-1
É #FAKE que g1 publicou reportagem sobre recorde de anúncios de venda do VW Polo após comercial com casal gay,-1
TRF-3 mantém bloqueio de R$ 543 mil  da empresa de palestras de Lula para pagamento de supostas dívidas com a União,-1
Empresário agride idoso que roubou carne em frigorífico na Bahia; entenda o que é 'furto famélico',-1
VÍDEO: consultor do Sebrae de São Carlos ensina 7 passos para ser um bom empreendedor; veja dicas,-1
"McDonald's e Burger King esclarecem lanches polêmicos ao Senado: brasileiro 'está acostumado' a produtos que só remetem ao sabor, diz Mc",-1
"Taxa de desemprego na PB chega a 14,3% no primeiro trimestre de 2022",-1
Complexo Viário Jamel Cecílio é inaugurado após dois anos de obras em Goiânia,-1
"Após assalto, suspeito tenta se esconder em escola e é preso em Paraguaçu Paulista",-1
